,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PDE4D,12.981507386539421,-1.1389120729017463,0.6357808472736444,-1.7913595192205451,0.07323562057570178,0.7006207701742136
C1QC,33.02488532419385,0.8842254947496723,0.4923907525134181,1.7957800593047821,0.07252950331417606,0.7006207701742136
GUK1,8.108291537012763,1.411108429688725,0.7860366188559713,1.7952197083928583,0.07261870161371273,0.7006207701742136
SYNDIG1,49.8667948922299,-0.9989962349941874,0.5599383704750668,-1.784118195269619,0.07440446126098861,0.7039806719308922
MAP3K8,7.516265024657694,1.3148342104798394,0.7360265315133597,1.7863951286869793,0.07403530380261007,0.7039806719308922
ARAP1,7.097013406551613,1.4006532450168547,0.7878581778894199,1.7777987007370302,0.07543692196950567,0.7045431994351214
IGF2R,6.8682378943689555,1.3106516493715321,0.7378747120018525,1.7762522933137752,0.0756913425641681,0.7045431994351214
ZFP36L1,51.73176377967914,-0.8963369809955415,0.5033992731988266,-1.7805686831842469,0.07498293963013924,0.7045431994351214
RP11-452H21.1,8.704608399113349,-1.3812881515346511,0.7796453033532622,-1.7716879016569678,0.0764463790542841,0.7077455093090173
MED12L,8.094866589606356,-1.4289977711972743,0.8104757935991072,-1.763159100472916,0.07787365968734007,0.7171039678160407
DNAJB14,7.375665588568112,1.3521443803391902,0.7684233818790552,1.7596346131903737,0.07846977882641297,0.7187497826546975
GAS7,8.550233995608261,1.2448106840599722,0.7096915823856212,1.7540164135462242,0.07942769473182644,0.7236745520010853
ZSWIM6,46.460176862067556,-0.7860427009304686,0.45083013935204697,-1.7435451455401894,0.08123843557873052,0.7362767687714418
SGK1,15.284964992499992,-1.0381624246616903,0.5969934843308268,-1.7389845147562577,0.08203748678108734,0.739625927942578
RNF149,19.44110286727397,1.0266367563099663,0.5918235266496545,1.7347008188772306,0.08279381119546936,0.7425569941593658
CAPZB,18.059623147447727,-1.005680478396203,0.583016946579102,-1.7249592559823739,0.08453481546327571,0.750355423854437
LAT2,12.323278074620395,1.072843961324122,0.6219238771320044,1.725040637242505,0.08452014932574747,0.750355423854437
PRKCE,8.390585407662746,1.3200302877594707,0.7686442654929242,1.7173487750057537,0.08591546516085613,0.7529548595649201
SRGAP2B,71.2354832274625,-0.6884368548200098,0.40033607889038797,-1.7196472941638214,0.08549657376824957,0.7529548595649201
TNPO1,8.120643967920765,1.2250435627234482,0.7138434618393414,1.7161235315749914,0.08613943515347808,0.7529548595649201
FAM49A,9.019245189702538,-1.339405668327618,0.7827585826004478,-1.7111350780439873,0.08705617999974684,0.7533203113545933
FAM129A,6.889404718288912,1.4519518537339113,0.8484092342368587,1.711381483300258,0.0870107131372272,0.7533203113545933
HMGB1,14.609055543696371,-1.0837452198098485,0.635201066225146,-1.7061451521961344,0.08798105763793025,0.7575169062625794
CREB3L2,7.074760592954824,1.3691443644661703,0.8140875900988835,1.681814562852956,0.09260480391972983,0.7778803529257307
LAMP2,12.114193439273706,1.1698512702526638,0.693529441431367,1.6868083751977736,0.09164020451769746,0.7778803529257307
GCC2,8.857805549901762,-1.2580490740524726,0.7457484080355218,-1.686961796360347,0.09161069818703435,0.7778803529257307
RPS3,16.118441465314955,-0.9621884397052582,0.5717675909853865,-1.6828313721787183,0.0924077399620748,0.7778803529257307
MAP4K4,33.103006074025444,-0.8213694203385817,0.4881966219953597,-1.6824561730506788,0.09248041663885416,0.7778803529257307
