,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MCM7,33.86562267027265,0.7689973019421991,0.522359208595536,1.4721618558420697,0.14097717515074001,0.8498034067316348
GTF2H5,33.146112983507365,-0.6741771470417806,0.4579324273322845,-1.4722197136578508,0.1409615555849931,0.8498034067316348
ZCRB1,37.044345205020804,-0.7565519562592746,0.5137581376310074,-1.4725838888855658,0.14086327168117616,0.8498034067316348
PEX6,32.71486359455506,0.7659732782484292,0.52003079999961,1.4729382918261835,0.14076767572163118,0.8498034067316348
CLDN10,16.49112538168966,-0.9130068027607323,0.6197787090698674,-1.4731174036793337,0.1407193814179541,0.8498034067316348
PPP1R9A,278.01946651181197,-0.46696489614076137,0.3170413096367419,-1.472883444355558,0.1407824669082712,0.8498034067316348
DPP7,99.1449814576129,0.673213662803612,0.45772087014381335,1.470795208861881,0.14134650855165848,0.8515008476063597
BRAT1,27.423477659195125,0.8195758418089363,0.5576710990129979,1.4696401575399445,0.14165923809882908,0.8528554005887943
LZTR1,32.44750246812599,0.8149774605000735,0.5547170942081686,1.4691767551591568,0.14178485336612712,0.8530824562419489
RCAN2,134.67091716968082,-0.5802275728325931,0.39525637637723454,-1.4679777671159469,0.14211026219062856,0.854510591425062
PTPN13,204.80286696063945,0.5577773181598125,0.3802123640028874,1.4670152024713656,0.1423719198360845,0.8555538588292261
ATG16L2,38.85869876109563,-0.6706950739148373,0.45820914306043714,-1.4637313202333317,0.14326737430505693,0.8557240911906426
CHKA,205.03865729291488,0.47129966581371746,0.3217586786243105,1.464761316862607,0.1429860492259291,0.8557240911906426
HHIP,592.8030404646817,-0.4573783779124812,0.3123269816364971,-1.464421599171354,0.14307879012155225,0.8557240911906426
FAM118A,20.849786276394347,0.9397435720718397,0.6409780447476546,1.4661088312967185,0.14261864018861653,0.8557240911906426
DUSP1,27.147577439259948,0.7565983625296769,0.5164790842795336,1.4649157837342037,0.14294389595391463,0.8557240911906426
TRPC1,112.11282455463976,-0.561603122893471,0.3836669228632015,-1.4637777963822898,0.14325467103812214,0.8557240911906426
OMG,217.00392579989727,-0.5176502313250324,0.3533464664532778,-1.464993371862345,0.14292272612258372,0.8557240911906426
NDUFA6,24.442568125640236,-0.8054608098036874,0.5501341958342609,-1.464116966192643,0.14316199234646335,0.8557240911906426
LDHB,96.47233572985816,-0.5304217359112389,0.3619670892730223,-1.4653866377093627,0.14281546099277082,0.8557240911906426
MAP3K10,22.870860474912377,0.826821743377954,0.5648932440395101,1.4636778756024988,0.14328198332661457,0.8557240911906426
NR1H3,12.495428547629247,1.0924971350853154,0.748029773401793,1.4604995334838056,0.1441528356636094,0.855932318614512
LINC01252,14.300039730936497,1.3208635443030374,0.9042287884546264,1.4607625428078455,0.14408061858093893,0.855932318614512
CLNK,11.036435846118742,1.0611539065857551,0.7262148336587422,1.461212106119558,0.1439572417461885,0.855932318614512
ANKRD36,173.31872937711844,-0.5343343747040836,0.366130459276557,-1.4594097845884864,0.14445235455066965,0.855932318614512
ALCAM,787.3855111789693,-0.42906330015950017,0.29366303303948016,-1.461073583959806,0.14399524872335417,0.855932318614512
CCSER2,168.2371081575503,-0.48801503362093696,0.3337230702922941,-1.462335322498097,0.14364934357158113,0.855932318614512
ANKRD40,50.1316443210277,0.789060484710812,0.5394080891169291,1.4628265697731595,0.14351484080569613,0.855932318614512
BMPR1B,17.531041571629046,-0.8885553504417062,0.6082074373335897,-1.4609412774318824,0.14403155747134203,0.855932318614512
MUL1,22.052072375211424,0.8261839445283621,0.565154806694741,1.461871923836634,0.1437763100216123,0.855932318614512
TRPV1,17.101722010793818,0.922692459840693,0.6318269335360739,1.4603563268136817,0.14419216900777776,0.855932318614512
LINC01102,23.073912623508296,-0.8468563712557289,0.5800483289822747,-1.459975538144525,0.14429679697888828,0.855932318614512
C11orf96,10.559182356975418,1.1216250447288245,0.7685681374483769,1.4593696903082478,0.14446338360541686,0.855932318614512
RP5-1187M17.10,12.801460863457171,0.9691695729562896,0.6637088133607745,1.4602330923538223,0.14422602334247783,0.855932318614512
PRR14L,47.48281862321846,0.61192958129271,0.4197875554194731,1.4577125343347512,0.14491979556929857,0.8570309904129343
NXN,9.797792401688646,1.089115590419359,0.7486616184391761,1.4547501349006884,0.1457384475370312,0.8570309904129343
HSPA1B,151.84265484905382,2.467870321844401,1.692689752120039,1.4579578559824524,0.14485215979022087,0.8570309904129343
NRBP2,76.10513843929066,-0.5834538837634725,0.4005910087180811,-1.4564827244389864,0.14525922187201318,0.8570309904129343
SLC39A14,9.576245217416117,1.1005156728821808,0.7569220096863207,1.453935357670799,0.14596422887610214,0.8570309904129343
MGEA5,144.46637845016792,0.5388501846860663,0.3697086501988657,1.4574995321213597,0.14497854042182381,0.8570309904129343
MED16,28.53018650626811,0.9723312644478695,0.6688959118532166,1.453636129654264,0.14604721455397338,0.8570309904129343
AP3D1,42.34483928823261,0.6700744376737525,0.46093231795771156,1.4537371574262856,0.1460191922246392,0.8570309904129343
CNTN2,678.1989663485194,0.559328983450653,0.3846363757707686,1.454175992402746,0.1458975192110556,0.8570309904129343
NDUFS4,65.27584964025525,-0.6587805216030086,0.45248377086620545,-1.4559207733393003,0.1454145223379268,0.8570309904129343
GALM,13.261470517422856,0.9702302083860755,0.6674497467984205,1.45363784021196,0.14604674005799634,0.8570309904129343
ARHGAP10,10.074358541685886,-1.1527915519322034,0.7922151563169375,-1.4551495799343328,0.1456278558107344,0.8570309904129343
IRS2,69.86755986330282,0.604516829366077,0.41588029112788966,1.4535837409524621,0.1460617473614625,0.8570309904129343
FAM46A,9.991841491884172,1.0834818929529428,0.7436672994289161,1.4569443806188334,0.1451317339176157,0.8570309904129343
RP11-798M19.6,43.23711354740248,-0.783549378646343,0.538800009063702,-1.4542490079165988,0.1458772821913285,0.8570309904129343
EPN1,21.102912115353675,0.8459984769461341,0.5819888206634968,1.4536335525855169,0.14604792941589623,0.8570309904129343
NCALD,24.58767207738349,-0.7757692453097075,0.5339540424002095,-1.4528764345008038,0.1462580649803437,0.8576643629209881
ANKRD24,9.113627239281062,1.2714745424100238,0.8755771118977267,1.4521559839021243,0.146458238352159,0.85831956715441
IRF3,28.256039980732723,0.7661135077957957,0.5289727039019954,1.4483044250573205,0.14753193066436862,0.8588331291147117
TTN-AS1,54.15810505213878,-0.6571596535371174,0.4547733140328649,-1.4450268590070057,0.14845034144563526,0.8588331291147117
FNTB,23.25193656497052,0.801576273908431,0.5525200319904775,1.4507641850028812,0.146845535766284,0.8588331291147117
LHFPL2,23.51243887690157,0.8282868589564888,0.5717359789496612,1.448722643759692,0.14741505420982917,0.8588331291147117
CARS,36.630140229238236,0.6698904160803756,0.46342584041399304,1.445518047681461,0.1483124273844992,0.8588331291147117
IQSEC2,11.549536801690946,1.2491021946856633,0.8650567122860151,1.4439541095343476,0.14875188442330387,0.8588331291147117
IGSF8,96.15312415531078,-0.556401455283007,0.3856512503239542,-1.4427580743369028,0.14908863336454597,0.8588331291147117
LRRC41,38.02854869641609,0.6444447476887589,0.4458129229673944,1.4455497238600505,0.14830353682952585,0.8588331291147117
CDK11B,36.391706787062695,0.6388260471540038,0.4426938394719784,1.443042550390946,0.14900848519212975,0.8588331291147117
CSF1,21.322144696495254,0.9572897545693128,0.6633850061675276,1.4430379729257312,0.149009774584978,0.8588331291147117
PRPF31,39.9160518179771,0.6905590571823569,0.47770746501435796,1.445568905149099,0.14829815341385033,0.8588331291147117
INADL,56.11325316919675,0.582752691137813,0.4037749792307535,1.4432610268423183,0.14894695405498634,0.8588331291147117
TTTY15,6.937190040366164,-1.538549089366428,1.063574282505457,-1.4465835764118655,0.14801358878134205,0.8588331291147117
LASP1,11.088388994279775,1.1065602066526716,0.7647146547097894,1.4470236706430235,0.1478902941140519,0.8588331291147117
AC011288.2,12.319737252840321,-0.960366348387054,0.666004882796529,-1.4419809421734455,0.14930775000784147,0.8588331291147117
DPH7,39.18095180739989,0.6556711109516487,0.4538545447040009,1.4446723484487092,0.14854994039276143,0.8588331291147117
CCDC14,79.45755595394162,-0.563844360600816,0.3903371560707147,-1.4445059913759997,0.14859669562795877,0.8588331291147117
RP11-69E11.4,27.274704989520867,0.7267244364700592,0.5015735492884016,1.4488890761904936,0.14736856227538594,0.8588331291147117
PDE3B,16.993752650490162,0.9359833629175938,0.648078918193775,1.444242879441629,0.14867066709536517,0.8588331291147117
RHBDD2,60.704856686395885,0.6853808686811853,0.473384253241979,1.4478319969186644,0.14766404180378206,0.8588331291147117
PWRN1,47.71951295585436,0.936156077307269,0.6460609298991223,1.4490213445556024,0.1473316218690342,0.8588331291147117
MAPKAPK2,23.01291770010451,0.7627571621289347,0.5263362879935455,1.449182166475074,0.14728671645522937,0.8588331291147117
OGFR,33.702071049019025,0.6796740311054308,0.47073726203748306,1.4438500750155419,0.1487811527162326,0.8588331291147117
PSMC5,30.83891836119616,0.7507359489166221,0.5198000766358428,1.4442782574704511,0.1486607192565276,0.8588331291147117
FAM221A,38.28225237048417,-0.6791217649711249,0.46870694256742473,-1.4489261909608506,0.1473581960081931,0.8588331291147117
FTX,483.87946994376506,-0.4980470047465735,0.34388761721442024,-1.44828420627903,0.14753758284953722,0.8588331291147117
YWHAG,72.79128126406926,0.7014948972792546,0.48656362438177536,1.441733130318917,0.14937767356472265,0.8588331291147117
SYNDIG1,153.042433028783,-0.5357109844731505,0.37069813351767206,-1.4451407655863253,0.14841835047586013,0.8588331291147117
GRK4,28.297795730511183,0.7955411995214823,0.5496124649595607,1.4474584370644077,0.14776856913298445,0.8588331291147117
LINC01098,39.92180326887769,-0.9810241137647053,0.6801662085876132,-1.4423299796116498,0.14920930661850743,0.8588331291147117
PRPF4B,99.19183878264812,0.5472916359850187,0.3779638477860526,1.447999958701909,0.14761706214190284,0.8588331291147117
KIAA0196,96.37519365074941,-0.5474882285837905,0.3795711481247365,-1.442386312259625,0.14919342306192349,0.8588331291147117
MFSD13A,8.847521950339155,1.16790183163507,0.8130661612930864,1.4364167237973096,0.15088379716059636,0.8604464339546993
MRPL57,36.24502160238516,-0.6244989725979149,0.4352533500225211,-1.4347941780703164,0.15134575742961512,0.8604464339546993
ENO2,92.82673780705368,0.7469254113752922,0.5186885248393848,1.4400268670038199,0.14985979800484064,0.8604464339546993
COG8,14.411699411111321,1.0525750649098937,0.7333314401413142,1.4353333394611592,0.1511921316539676,0.8604464339546993
ZC3H7A,42.85352687394222,0.6480216693923765,0.4505812968187649,1.4381903420483675,0.15038005476737978,0.8604464339546993
RDH14,17.920402556925936,-0.8609754680375026,0.6001661818089856,-1.434561783275427,0.15141201142847163,0.8604464339546993
CTC-458I2.2,109.21671086451,-0.5680317906909299,0.39606655449409417,-1.4341826752235904,0.15152013968352201,0.8604464339546993
LMTK3,17.226994734116357,0.9132396762784499,0.6351187759337226,1.4379037604987297,0.15046136258151782,0.8604464339546993
SELT,91.23683820034488,-0.5053619055522373,0.3517054552543379,-1.4368895847429546,0.15074936981443374,0.8604464339546993
KLHL3,80.49287220924656,0.5891733132671096,0.4102229083518614,1.436227234686164,0.15093769173415839,0.8604464339546993
LRRCC1,13.256661793823413,-0.9731545965922518,0.6771067659184551,-1.4372247414663262,0.15065414502884722,0.8604464339546993
CTSB,28.105270469655267,0.8262584729343202,0.5761094728261663,1.4342039350282185,0.15151407445868845,0.8604464339546993
CAND2,9.962929771139477,1.0568987862773904,0.7368808486329219,1.4342872232847048,0.15149031487393405,0.8604464339546993
FUT9,200.44413737685693,-0.4713518865266103,0.32752593112694167,-1.4391284528366852,0.15011413189616377,0.8604464339546993
FAM65B,11.26139042445309,1.1082610598969862,0.7710669994482245,1.4373083800630264,0.15063038876679966,0.8604464339546993
FAM162A,26.264780443735145,-0.7153365808766199,0.49755975901377913,-1.437689780810449,0.15052209392722266,0.8604464339546993
CBWD3,10.269324456704526,1.1017546049036577,0.7674974428392873,1.4355156687269424,0.15114020661602226,0.8604464339546993
NAP1L2,6.725235028984464,1.4634358890224048,1.0188892730368473,1.4363051292713738,0.15091553514755576,0.8604464339546993
DHDDS,11.61661805688027,1.1136653887226073,0.77495431339367,1.4370723144254247,0.15069744693967244,0.8604464339546993
CPSF7,60.27958020560874,0.6502533998887619,0.45280021354454686,1.4360713189566316,0.15098204835313594,0.8604464339546993
MSR1,12.761048705435934,1.1912462851740584,0.8276600221341159,1.4392942190229725,0.15006718006097838,0.8604464339546993
FAM66D,43.70002855940215,-0.6969311125246336,0.48620628446654324,-1.4334062203438893,0.15174178179005515,0.8612011650716288
TBC1D10B,30.987794789947063,0.7836278475999839,0.547095420402305,1.4323421808644379,0.1520459169578884,0.861967462076126
LGI3,155.17778435774363,0.5413107596779355,0.37792785912583965,1.4323124019753564,0.1520544353502656,0.861967462076126
LINC00461,95.5758203142504,-0.5587248829352744,0.39050600160774296,-1.430771564674964,0.15249569513161032,0.8639642272342546
RASSF8-AS1,21.435936052278866,-0.9775034379313516,0.6837174366078452,-1.4296892043313663,0.1528062400826423,0.864875608841004
NAA16,67.8687939737434,0.5533801143859307,0.38717417166197204,1.4292795204042357,0.1529239098167092,0.864875608841004
RAPGEF2,144.849800215344,-0.4611857688457222,0.32264933960772374,-1.4293714947826353,0.15289748686574992,0.864875608841004
CDYL,51.792444423232695,-0.5831694915593146,0.40824137163898205,-1.428491897374443,0.1531503251513512,0.8656516631297982
PPM1L,55.19451000909934,-0.5605634024895131,0.3925985397822088,-1.4278285466891487,0.15334121406290915,0.8662261248431509
ISPD,32.191294195089476,-0.6618906594585156,0.463786176930909,-1.4271461556671587,0.1535377708609649,0.8663279454684094
IFT122,28.68635544423265,0.7033080221590752,0.4927142629393112,1.4274155937022333,0.15346013870353084,0.8663279454684094
AEBP2,81.27764519044119,0.5317824044881825,0.37299010689313816,1.4257279071493933,0.15394689776342432,0.8666210225023394
ATPIF1,81.01467747608912,-0.5134598961052259,0.3600928542996377,-1.4259097062725092,0.15389440730691079,0.8666210225023394
CDK10,40.91132537771019,0.7602323756635216,0.5328804210776197,1.4266472281457414,0.15368160378999776,0.8666210225023394
DACH2,15.695897386394618,0.9252965353001571,0.6488200644138842,1.426121949752016,0.15383314393256048,0.8666210225023394
RP11-707P17.1,28.17464764256064,0.8343003579837172,0.5857176550769254,1.424407051336269,0.15432867420692806,0.8673532015941379
SPDYE2,31.614634253601352,-0.9797160491890677,0.6881368977265276,-1.4237225941899958,0.15452679053914087,0.8673532015941379
LMLN,11.279695006659137,-0.9910546306155253,0.6957988712778476,-1.4243406701644041,0.15434787980225717,0.8673532015941379
MSN,29.035994106868884,0.7823322332907833,0.5492663600575152,1.4243221325421478,0.1543532434858658,0.8673532015941379
BTF3,100.35149678115205,-0.5287928381352613,0.37149347465123883,-1.4234242973761422,0.1546131930713919,0.8673532015941379
CPSF3L,79.95506033257014,0.7223938277793814,0.507362920698777,1.4238206977846317,0.15449838256724677,0.8673532015941379
CTSF,104.37458277368329,0.5728883010869342,0.4026742925189393,1.4227089032756892,0.15482055857933236,0.8675135802612128
CACNA1I,7.49171620433336,1.4588007118117483,1.0253301316699757,1.4227619639303593,0.15480517106723957,0.8675135802612128
BIN3,21.45453480418989,0.7883107131713013,0.5557479410376517,1.418468076911676,0.15605415241722156,0.8690630585013407
LAT2,9.492982625135335,1.094613812140873,0.7717394452826815,1.418372248343384,0.1560821134433629,0.8690630585013407
YIPF1,13.166309767642256,0.9290593655832207,0.6549940289746734,1.4184241756181637,0.1560669615411703,0.8690630585013407
TUBA1B,164.13846620119327,0.5978573474135843,0.4215068528356019,1.4183810853646157,0.15607953480287365,0.8690630585013407
STX3,17.396879739261582,0.9725676790518271,0.6842474564538826,1.4213683512864863,0.15520970222149652,0.8690630585013407
XRRA1,89.08572482029018,-0.6435557683933079,0.45320495283755496,-1.4200104486148049,0.1556046391886107,0.8690630585013407
RAP2C-AS1,28.39311351613146,-0.8040219963198876,0.5660591347047005,-1.4203851630083255,0.1554955798780307,0.8690630585013407
PTPN23,36.210967472589495,0.7160300804472843,0.5044302342949163,1.4194828774451607,0.15575828532466465,0.8690630585013407
ABCF1,26.258439830085408,0.7103567600509599,0.5003930994184201,1.4195974342503308,0.15572491282038223,0.8690630585013407
NT5C,43.56002242376767,-0.6689769257441898,0.47135900459429025,-1.4192513969686311,0.155825736408406,0.8690630585013407
NFKBIZ,64.34279133301445,0.5444152226557286,0.38336176138639944,1.4201083088905144,0.15557615169895614,0.8690630585013407
OBFC1,13.173716112602895,0.9786236574791838,0.6907205294247193,1.4168156523366267,0.15653683220175646,0.8691018057883562
UBE2V2,31.22286931887335,-0.6771412862175012,0.47756343254588957,-1.4179085752182963,0.1562174584840627,0.8691018057883562
TRAF3IP2-AS1,89.33132482519892,-0.5465082734104731,0.3856698953253776,-1.4170363827578536,0.15647229052778255,0.8691018057883562
DHFR,31.15220983175347,0.8049807153554788,0.5678514230885754,1.4175903812605488,0.15631039001420446,0.8691018057883562
MINK1,58.28657482340373,0.550435283706265,0.3883921104659524,1.4172154090512037,0.15641995798389802,0.8691018057883562
TBC1D8B,36.10152156132207,0.6489270222365762,0.45841532563163656,1.4155875380964615,0.1568963020726323,0.869605146553339
PRNP,310.59025939216514,0.5631904416419193,0.397824130793958,1.4156769236645632,0.15687011775731077,0.869605146553339
ZNF280D,295.2212860412233,-0.46691629001479157,0.3297431332924975,-1.4160000402513768,0.1567754926774042,0.869605146553339
TBKBP1,16.489162449184985,1.2977458850680874,0.9170255459297841,1.4151687385680036,0.1570190279673706,0.8697886223877463
RSAD1,36.14257026166299,0.6605839090491598,0.46748579243292365,1.413056652719435,0.15763906720787935,0.8699416553155896
IL3RA,21.142513146504623,-0.8125291545291996,0.5746750288400538,-1.4138932679382985,0.15739324287302636,0.8699416553155896
ARHGEF17,12.429490782144214,1.2381033872421305,0.8764520799614457,1.412631010353234,0.1577642461544867,0.8699416553155896
TPK1,30.400406415339074,-0.7111034845743792,0.5033453458946524,-1.4127546631238932,0.15772787283504575,0.8699416553155896
CTAGE5,11.343088363983528,1.0036132895319756,0.7105573035092952,1.4124311784219759,0.1578230415340086,0.8699416553155896
MT-CO2,725.7213754299246,1.2097454436372472,0.855992085359668,1.4132670901144375,0.15757720659901953,0.8699416553155896
CHST6,22.700288104751895,0.8470228706548313,0.5999853387064827,1.4117392809646656,0.15802674270682493,0.8699416553155896
CRB2,30.58846657979034,0.6683588235606679,0.47314304741820634,1.4125935638443659,0.1577752625580503,0.8699416553155896
GALNT7,58.65048557045973,-0.5556510239565337,0.39350369572759175,-1.4120604964818184,0.15793214906197894,0.8699416553155896
FHIT,594.3617751790563,-0.4502032793332489,0.3189042843072794,-1.4117191316860975,0.1580326778280664,0.8699416553155896
C6orf48,45.38868935073293,-0.6019567239068702,0.42613860449205615,-1.4125843506348918,0.15777797308519126,0.8699416553155896
CARM1,29.16282811658556,0.7894306234429034,0.5596345254380399,1.4106181580291106,0.15835723458780793,0.8704732933879301
CERS5,56.867748343650284,0.7465750986585237,0.5293061244473791,1.410478859351918,0.15839833447945229,0.8704732933879301
ATP6V0E2,65.0285423214189,-0.5876563743365821,0.41656828491288495,-1.4107083895248436,0.1583306162131357,0.8704732933879301
RAB31,23.286530576600736,0.7550367906605175,0.5354336365771498,1.410140751498576,0.15849812634931892,0.8705287584720658
ATP2B4,50.94746096450044,0.6426620004795066,0.45586694798309907,1.4097578324615296,0.1586112016218708,0.870657076776163
OTUD1,11.200691150899644,1.2325500558857065,0.8751228019944843,1.4084309688612993,0.15900349440064665,0.8718242447221897
IL10RB,19.090249915850645,0.8065820435332761,0.5726089153383213,1.4086089509394273,0.15895083065552285,0.8718242447221897
PCDH11Y,21.942990617991708,0.9979021851063673,0.7090441598912152,1.4073907403164707,0.15931155543506592,0.8727916203267482
VPS26B,31.323806193866687,0.7732009406800832,0.5495681079991949,1.4069246912726892,0.15944972105505661,0.8727916203267482
TRIM2,881.4977578251656,-0.44404903511664673,0.3156141007920122,-1.4069366165907535,0.1594461845271682,0.8727916203267482
LYPLAL1,114.19056266285132,-0.49472240912309384,0.3518855614124615,-1.4059184671780454,0.15974833689865608,0.872949104505325
MAPKBP1,51.39273955961412,0.6172190773142191,0.4388384269279495,1.406483661048117,0.1595805530142106,0.872949104505325
MBP,2966.12412932022,-0.38806189803240826,0.2759970591929532,-1.4060363511377454,0.1597133307697196,0.872949104505325
ZNF827,47.13149884001819,-0.7121466219466548,0.5066870958708523,-1.4054958726009699,0.15987387579024348,0.8731434803288199
MGLL,15.042484070704282,1.027569629757838,0.7314800152461333,1.4047815502000758,0.16008624698690377,0.873811601241789
CRELD1,54.135465909963024,0.8996601659715882,0.641169802926501,1.4031542999455926,0.1605708319100897,0.8748667610587169
MYOM1,12.25228991904408,0.9754555347981071,0.695153096657603,1.4032240372491165,0.16055004186850863,0.8748667610587169
NFXL1,26.583476844728448,0.7141491276535789,0.5090115672910734,1.4030115886250565,0.1606133832619775,0.8748667610587169
GSTA4,43.75390871027029,-0.6099409804677047,0.43476475573346196,-1.4029218615909078,0.16064014097956036,0.8748667610587169
DYNLRB1,103.58973976227684,0.5086925899281297,0.3627675201076081,1.4022550579424413,0.16083909566630727,0.875459014829788
STK32B,9.798484302319826,1.1401638659023279,0.8137364082061567,1.4011464331745522,0.1611702888312473,0.8757881596345213
KCNIP3,16.01556280535186,0.9621640445113594,0.6866693227987546,1.4012043534866714,0.16115297283794283,0.8757881596345213
SH3BP2,16.2009468849959,1.060934865972047,0.7569159667133929,1.4016547577649017,0.16101836685966975,0.8757881596345213
GAB2,309.07397860365376,-0.5080463650217529,0.3629612893115141,-1.3997260313501876,0.16159537546544123,0.8776066697773403
DNAJC5,38.40138952140301,0.6249370698314283,0.4467296496176515,1.398915586566286,0.16183829798022042,0.8780051249677748
MTX3,21.170170731701734,-0.75370215406492,0.5389068066215881,-1.398576052119078,0.16194015184877042,0.8780051249677748
AXIN1,16.5485767788506,0.9864929151085131,0.7053487793549749,1.3985888173091305,0.16193632165967853,0.8780051249677748
TAB3,18.50890714577971,-0.8123091195601334,0.5810679858595669,-1.3979588263815539,0.16212543173248462,0.878028635582457
UAP1L1,30.109057760332202,0.749639216833918,0.5361901162693136,1.3980847354101447,0.1620876231605024,0.878028635582457
COL7A1,15.661121533811533,1.105155511529539,0.7907814495104486,1.3975486048815522,0.16224866119754888,0.8782059436264428
CRADD,170.05928647010504,-0.5045912115159013,0.361571641732118,-1.3955497425037107,0.1628501256857423,0.8784705629890353
ADPRHL2,26.730176922272193,0.7115056452600621,0.5095514785911085,1.3963371222616203,0.16261300000256695,0.8784705629890353
FAM102A,150.77829544593035,0.5052084471084404,0.36204144973799174,1.3954436639066,0.1628820920241697,0.8784705629890353
SPNS2,88.33687952083453,-0.5055631559532422,0.3620053138304888,-1.3965628034675073,0.1625450823615232,0.8784705629890353
LRIF1,16.419658876328686,-0.8132707670864102,0.5828772398518864,-1.395269383469268,0.16293462097411082,0.8784705629890353
DEAF1,33.21804137395284,0.7047766050163174,0.5051975277478974,1.3950515715271148,0.16300028848591208,0.8784705629890353
FADS3,58.69203458585813,0.6078543325406991,0.4357302761229314,1.395024320892512,0.16300850560786773,0.8784705629890353
RAB3IP,56.11290854812129,-0.6016868703829353,0.43132274963842643,-1.394980605329358,0.16302168819611051,0.8784705629890353
SOX6,47.79678714973571,-0.639013286016794,0.4584301155421625,-1.3939164648052513,0.1633428316968868,0.879712642407484
DNHD1,59.056844897098095,0.6802930573084993,0.48924777856881874,1.3904877796247526,0.16438080762181384,0.8801855982019829
MANBA,37.49888923672416,0.7057498033527856,0.5079399581659964,1.3894354874166923,0.16470036541316857,0.8801855982019829
BST2,8.133735866906619,1.3283624719182385,0.9550448007960752,1.3908902187740146,0.1642587193147994,0.8801855982019829
SPATA6,204.51908956927102,-0.48466364128689027,0.34843477563096276,-1.390973792467292,0.1642333740600701,0.8801855982019829
PIAS3,16.946052151498517,0.8296628877748666,0.5961013754053025,1.3918150871749968,0.1639784000916562,0.8801855982019829
RP11-776H12.1,7.035615464440014,-1.3001804943158748,0.9342261502415425,-1.3917192255640836,0.16400743812128415,0.8801855982019829
ST6GALNAC6,31.143500613985122,1.7319298092985203,1.2457441769474917,1.3902772666715193,0.16444469833744368,0.8801855982019829
AC092835.2,26.81693864167858,0.7415971568324609,0.5336860073115428,1.3895757930178383,0.16465773070808343,0.8801855982019829
IPO9-AS1,77.00398070851746,-0.7362658047748165,0.5293653810148493,-1.390846155000384,0.16427208364825596,0.8801855982019829
ZDHHC20,281.15466827389156,0.5976284802224001,0.43002578495711763,1.38975033853376,0.16460470311118658,0.8801855982019829
KCTD8,205.78285258329115,-0.4548931203019837,0.32664050007626116,-1.3926415132103311,0.16372822293939648,0.8801855982019829
ALG5,28.200589216186287,-0.7294539719489975,0.5238357775061953,-1.3925241521716614,0.16376373314578374,0.8801855982019829
GAB1,629.8214986904219,-0.4102208403423329,0.2950696702407872,-1.3902507838490428,0.16445273720266673,0.8801855982019829
PPFIA3,16.24716709225353,1.0573042550621359,0.7604527306413265,1.3903615733886054,0.1644191089901038,0.8801855982019829
SH3GL1,22.13570956300995,0.736935395413696,0.530963321914654,1.387921472158014,0.16516095864279667,0.8816760746030483
TRIM66,15.152967910067403,-0.8807244429499265,0.634508240018828,-1.3880425617857892,0.16512408516237098,0.8816760746030483
TIMM10,15.179637548975974,-0.8568651606875312,0.6185394219080814,-1.385304041000747,0.16595951862532288,0.8825704600060957
ANKRD13D,36.97801336315511,0.7859250320162268,0.5666935414976031,1.3868607535904853,0.16548422722191558,0.8825704600060957
GMFB,22.85882653054826,0.8358444858801032,0.6033814431754861,1.3852671396077523,0.16597079770738088,0.8825704600060957
APLP2,78.06773098623405,0.6147849152033561,0.44388870664733093,1.3849978744600095,0.16605311730410166,0.8825704600060957
WIPF1,136.6850737296658,-0.48698807191339244,0.35156380107971436,-1.3852053892288294,0.16598967328704362,0.8825704600060957
FAM212B,7.501256300936969,1.1976744753212105,0.8647541647778043,1.3849883864149404,0.16605601854416596,0.8825704600060957
KMT2D,23.17554756990793,0.7357581485506332,0.5311088114150214,1.3853246881564045,0.16595320797791013,0.8825704600060957
CFAP161,11.771396574966808,1.0187388383338873,0.7348892825820387,1.3862480546110854,0.1656711724840242,0.8825704600060957
CLASRP,91.39682042947443,0.49795165684224313,0.35974965710719536,1.3841615884956004,0.16630898200047162,0.8830207142233499
CABYR,9.173297572596057,1.1076058499639283,0.8002257349380255,1.3841167580666573,0.16632270639879276,0.8830207142233499
TRDMT1,14.733488103737308,-0.9612970951205728,0.6947419950916384,-1.3836749497110437,0.16645800727227666,0.8832558559745463
ACACB,55.87676324598423,0.5607371455099138,0.40555261427926914,1.382649564487291,0.166772343569058,0.8835204416740212
APPL2,65.76964333483234,-0.537656353241488,0.38882240936480206,-1.382781291129356,0.16673193723514357,0.8835204416740212
SBDS,68.58107825945464,-0.5451182761759076,0.394342058105505,-1.3823488136029936,0.16686462463109508,0.8835204416740212
LINC01184,109.6838541778386,-0.6807978024242117,0.49250208481083585,-1.3823247117536528,0.16687202159592796,0.8835204416740212
USP20,28.282820537829924,0.696044936373377,0.5042690790380501,1.3803046137612898,0.16749287500837884,0.8843951860480503
FUNDC1,9.08502651146396,-1.0374152348944392,0.7514735605528484,-1.3805079637548758,0.1674302993418646,0.8843951860480503
PHYKPL,39.83334207015075,-0.6876175998875587,0.4977639132935035,-1.3814131187973628,0.16715197450298236,0.8843951860480503
TOX,15.083930946146383,-0.8881899316491375,0.6434273604592063,-1.380404356779679,0.1674621794963026,0.8843951860480503
VPS13C,252.53222137403688,0.4059482043486608,0.2940164550493136,1.3806989281622812,0.16737155100915246,0.8843951860480503
OTUD5,36.90156379117234,0.7686427078161828,0.5573335172617788,1.379143159364579,0.16785061912957966,0.8848399014951497
